kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_quarters
9899355,FALSE POSITIVE,1.332564478,2.2930000e-06,-2.2930000e-06,354.5890800,1.210000e-03,-1.210000e-03,6.03250,0.07600,-0.07600,00011111111111111000000000000000
12644774,FALSE POSITIVE,41.077296900,1.9850000e-04,-1.9850000e-04,379.1284800,3.110000e-03,-3.110000e-03,5.52500,0.11400,-0.11400,00011111111111111000000000000000
9902856,FALSE POSITIVE,135.912161900,2.1950000e-04,-2.1950000e-04,277.3300000,1.180000e-03,-1.180000e-03,5.62800,0.06430,-0.06430,01111101110111011000000000000000
7747425,CONFIRMED,42.472907800,3.6900000e-04,-3.6900000e-04,146.2871200,7.600000e-03,-7.600000e-03,7.25300,0.21400,-0.21400,11111111111111111000000000000000
9892816,CONFIRMED,15.170269210,4.0770000e-05,-4.0770000e-05,132.6655000,2.080000e-03,-2.080000e-03,4.33110,0.05670,-0.05670,11111111111111111000000000000000
9892816,CONFIRMED,39.457622800,2.7440000e-04,-2.7440000e-04,136.4739800,5.360000e-03,-5.360000e-03,9.55700,0.38700,-0.38700,11111111111111111000000000000000
9836149,CONFIRMED,17.815968900,9.0200000e-05,-9.0200000e-05,134.4832000,4.090000e-03,-4.090000e-03,3.67650,0.09720,-0.09720,11111111111111111000000000000000
4813563,CONFIRMED,36.515763900,1.0730000e-04,-1.0730000e-04,151.2898900,2.400000e-03,-2.400000e-03,3.65770,0.08900,-0.08900,11110111011101110000000000000000
2985767,CONFIRMED,14.079692360,3.1030000e-05,-3.1030000e-05,139.9605300,1.840000e-03,-1.840000e-03,1.37500,0.06360,-0.06360,11111111111111111000000000000000
2304320,CONFIRMED,16.540813860,4.0430000e-05,-4.0430000e-05,133.9527400,2.000000e-03,-2.000000e-03,2.59960,0.06400,-0.06400,11111111111111111000000000000000
3657758,CONFIRMED,3.609313059,7.6050000e-06,-7.6050000e-06,133.7902400,1.860000e-03,-1.860000e-03,1.77520,0.05400,-0.05400,00011011101110111000000000000000
9790806,CONFIRMED,1.931555460,1.5020000e-05,-1.5020000e-05,131.7670800,6.060000e-03,-6.060000e-03,1.61400,0.21700,-0.21700,11111101110111011000000000000000
6382217,CONFIRMED,8.411003050,2.3260000e-05,-2.3260000e-05,133.7985600,2.340000e-03,-2.340000e-03,2.45530,0.06210,-0.06210,11111111111111111000000000000000
5375194,CONFIRMED,13.522523640,7.4470000e-05,-7.4470000e-05,142.1793200,4.580000e-03,-4.580000e-03,3.98700,0.14100,-0.14100,11111011101110111000000000000000
6468138,CONFIRMED,134.252047400,5.4670000e-04,-5.4670000e-04,182.7053400,3.060000e-03,-3.060000e-03,9.06360,0.09040,-0.09040,11111111111111111000000000000000
10019708,CONFIRMED,3.268695042,2.6200000e-07,-2.6200000e-07,137.4817205,6.500000e-05,-6.500000e-05,3.45188,0.00218,-0.00218,11111111111111111000000000000000
11875734,CONFIRMED,99.746880400,3.9380000e-04,-3.9380000e-04,208.3968800,2.780000e-03,-2.780000e-03,6.80400,0.16000,-0.16000,11111111111111111000000000000000
7697568,FALSE POSITIVE,22.841562930,4.1310000e-05,-4.1310000e-05,138.6320000,1.490000e-03,-1.490000e-03,2.59970,0.06920,-0.06920,01111111111111111000000000000000
7046804,CONFIRMED,11.720123999,1.5740000e-06,-1.5740000e-06,142.1739990,1.090000e-04,-1.090000e-04,3.00390,0.01650,-0.01650,11111111111111111000000000000000
7449136,CONFIRMED,4.336435060,1.1480000e-05,-1.1480000e-05,133.8544200,2.180000e-03,-2.180000e-03,4.14450,0.05680,-0.05680,11111111111111111000000000000000
8680979,CONFIRMED,15.955419130,5.0980000e-05,-5.0980000e-05,143.3023600,2.630000e-03,-2.630000e-03,3.98510,0.07880,-0.07880,11111111111111111000000000000000
8680979,CONFIRMED,8.259803520,4.6860000e-05,-4.6860000e-05,137.4702100,4.850000e-03,-4.850000e-03,2.92800,0.13000,-0.13000,11111111111111111000000000000000
9030537,CONFIRMED,62.561387900,3.1870000e-04,-3.1870000e-04,178.4084700,4.030000e-03,-4.030000e-03,5.90700,0.11000,-0.11000,11111111111111111000000000000000
6949061,CONFIRMED,8.968470340,3.0920000e-05,-3.0920000e-05,139.3947300,2.530000e-03,-2.530000e-03,4.40730,0.08200,-0.08200,11111111111111111000000000000000
7269493,CONFIRMED,1.907810683,3.1680000e-06,-3.1680000e-06,131.6378400,1.410000e-03,-1.410000e-03,1.87070,0.04470,-0.04470,11111111111111111000000000000000
5513648,CANDIDATE,32.858625710,9.2070000e-05,-9.2070000e-05,133.5120200,2.320000e-03,-2.320000e-03,3.14830,0.08380,-0.08380,11110111011101110000000000000000
9164836,FALSE POSITIVE,48.118812545,3.4410000e-06,-3.4410000e-06,170.8396102,5.810000e-05,-5.810000e-05,5.27958,0.00291,-0.00291,11111111111111111000000000000000
7887791,CANDIDATE,2.229326354,6.2720000e-06,-6.2720000e-06,133.0942300,2.390000e-03,-2.390000e-03,1.99460,0.07080,-0.07080,11111111111111111000000000000000
11657891,CONFIRMED,2.514628496,4.4280000e-06,-4.4280000e-06,132.9090400,1.430000e-03,-1.430000e-03,1.62390,0.05170,-0.05170,11111111111111111000000000000000
6305192,CONFIRMED,8.025118521,3.1660000e-06,-3.1660000e-06,132.4691330,3.250000e-04,-3.250000e-04,5.36940,0.03960,-0.03960,11111111111111111000000000000000
6382217,CONFIRMED,5.795294950,3.6230000e-05,-3.6230000e-05,136.7797400,5.460000e-03,-5.460000e-03,2.27200,0.14700,-0.14700,11111111111111111000000000000000
9634821,CANDIDATE,73.757887500,4.3040000e-04,-4.3040000e-04,183.7234800,4.880000e-03,-4.880000e-03,2.69000,0.11500,-0.11500,00011111111111111000000000000000
9634821,CANDIDATE,8.562672660,4.3080000e-05,-4.3080000e-05,355.1351800,3.480000e-03,-3.480000e-03,1.53000,0.12900,-0.12900,00011111111111111000000000000000
8950568,CONFIRMED,8.305377020,3.9370000e-05,-3.9370000e-05,139.7437000,4.400000e-03,-4.400000e-03,3.75100,0.60100,-0.60100,11111111111111111000000000000000
3326377,CONFIRMED,13.227140560,2.7280000e-05,-2.7280000e-05,142.2025100,1.660000e-03,-1.660000e-03,3.28610,0.05100,-0.05100,11111111111111111000000000000000
11601584,CONFIRMED,51.809827600,2.2940000e-04,-2.2940000e-04,182.9733500,3.270000e-03,-3.270000e-03,6.34300,0.45400,-0.45400,11111110111011101000000000000000
11601584,CONFIRMED,4.385364280,1.3660000e-05,-1.3660000e-05,139.2254800,2.580000e-03,-2.580000e-03,2.51260,0.07770,-0.07770,11111110111011101000000000000000
11601584,CANDIDATE,34.205785079,,,148.8050925,,,5.16910,,,11111110111011101000000000000000
11601584,CANDIDATE,13.979450550,3.9170000e-05,-3.9170000e-05,142.3382900,2.250000e-03,-2.250000e-03,1.23250,0.08000,-0.08000,11111110111011101000000000000000
8689793,CONFIRMED,3.554856338,6.6580000e-06,-6.6580000e-06,131.8039800,1.590000e-03,-1.590000e-03,2.10040,0.04280,-0.04280,11111111111111111000000000000000
11673802,CONFIRMED,5.287907540,1.1290000e-05,-1.1290000e-05,135.3611900,1.800000e-03,-1.800000e-03,8.52740,0.05910,-0.05910,11111111111111111000000000000000
4263293,CONFIRMED,8.457466360,3.0530000e-05,-3.0530000e-05,133.8713200,2.980000e-03,-2.980000e-03,2.29060,0.09410,-0.09410,11111111111111111000000000000000
4263293,CONFIRMED,17.281169570,8.9970000e-05,-8.9970000e-05,136.0071800,4.010000e-03,-4.010000e-03,2.82900,0.13700,-0.13700,11111111111111111000000000000000
4263293,CONFIRMED,32.134001400,2.5470000e-04,-2.5470000e-04,142.2758200,6.670000e-03,-6.670000e-03,2.69100,0.20500,-0.20500,11111111111111111000000000000000
5695524,CANDIDATE,59.771143300,2.1460000e-04,-2.1460000e-04,148.9688600,2.980000e-03,-2.980000e-03,4.84300,0.10700,-0.10700,11111111111111111000000000000000
6205897,CONFIRMED,4.417692516,9.0400000e-06,-9.0400000e-06,133.9613900,1.590000e-03,-1.590000e-03,2.32300,0.12200,-0.12200,11111111111111111000000000000000
7948784,CANDIDATE,10.087445560,2.4180000e-05,-2.4180000e-05,135.1358200,2.180000e-03,-2.180000e-03,2.98840,0.07130,-0.07130,11111111111111111000000000000000
9244756,CANDIDATE,16.343559020,7.6390000e-05,-7.6390000e-05,145.0411600,3.630000e-03,-3.630000e-03,5.47400,0.12200,-0.12200,11111111111111111000000000000000
9650808,CONFIRMED,21.964016460,6.9640000e-05,-6.9640000e-05,133.0358600,2.510000e-03,-2.510000e-03,2.75090,0.07660,-0.07660,11111111111111111000000000000000
9650808,CONFIRMED,125.602323000,1.1140000e-03,-1.1140000e-03,215.4336000,6.290000e-03,-6.290000e-03,7.10500,0.20600,-0.20600,11111111111111111000000000000000
8950568,CONFIRMED,12.513533250,6.1510000e-05,-6.1510000e-05,139.4246100,4.070000e-03,-4.070000e-03,4.30100,0.15700,-0.15700,11111111111111111000000000000000
8950568,CONFIRMED,17.913421500,2.1490000e-04,-2.1490000e-04,135.5292100,9.270000e-03,-9.270000e-03,4.36400,0.24400,-0.24400,11111111111111111000000000000000
8950568,CONFIRMED,25.214914300,3.9920000e-04,-3.9920000e-04,152.6912000,1.560000e-02,-1.560000e-02,5.76000,0.51400,-0.51400,11111111111111111000000000000000
8804845,CANDIDATE,5.425869010,1.7670000e-05,-1.7670000e-05,135.8658900,2.740000e-03,-2.740000e-03,2.53420,0.08360,-0.08360,11111111111111111000000000000000
10480915,CANDIDATE,19.585611770,4.5260000e-05,-4.5260000e-05,132.3647200,1.980000e-03,-1.980000e-03,1.75500,0.11100,-0.11100,11111101110111011000000000000000
11709244,CONFIRMED,4.544436472,6.7600000e-06,-6.7600000e-06,134.9015900,1.270000e-03,-1.270000e-03,1.81410,0.04440,-0.04440,11111111111111111000000000000000
11709244,CONFIRMED,12.762205580,5.5480000e-05,-5.5480000e-05,143.7302600,3.910000e-03,-3.910000e-03,2.06880,0.08230,-0.08230,11111111111111111000000000000000
11709244,CONFIRMED,38.714961700,2.5110000e-04,-2.5110000e-04,134.0313000,5.000000e-03,-5.000000e-03,3.44100,0.16400,-0.16400,11111111111111111000000000000000
10019708,FALSE POSITIVE,8.784582740,7.2520000e-05,-7.2520000e-05,135.3781200,6.780000e-03,-6.780000e-03,6.45900,0.24400,-0.24400,11111111111111111000000000000000
11853878,CONFIRMED,3.692986230,7.3160000e-06,-7.3160000e-06,132.7362400,1.600000e-03,-1.600000e-03,1.77440,0.05430,-0.05430,11111110111011101000000000000000
5728139,CONFIRMED,5.334082429,1.3320000e-06,-1.3320000e-06,131.9817610,2.080000e-04,-2.080000e-04,6.22260,0.00687,-0.00687,11111111111111111000000000000000
7668663,CONFIRMED,6.498014700,1.4080000e-05,-1.4080000e-05,136.0010800,1.780000e-03,-1.780000e-03,2.43840,0.03530,-0.03530,11111111111111111000000000000000
7047922,CONFIRMED,19.761692470,6.9830000e-05,-6.9830000e-05,135.1779400,2.800000e-03,-2.800000e-03,3.90970,0.08710,-0.08710,11111111111111111000000000000000
9353314,CONFIRMED,5.184989610,1.1590000e-05,-1.1590000e-05,131.8814000,1.850000e-03,-1.850000e-03,2.13970,0.05800,-0.05800,11111111111111111000000000000000
3629967,CANDIDATE,85.654247600,4.3280000e-04,-4.3280000e-04,155.1234600,3.870000e-03,-3.870000e-03,6.86600,0.12200,-0.12200,11111111111111111000000000000000
9347009,CONFIRMED,19.329456020,9.0410000e-05,-9.0410000e-05,133.2671700,3.560000e-03,-3.560000e-03,3.79400,0.12200,-0.12200,11111111111111111000000000000000
11253711,CANDIDATE,17.791086670,4.4130000e-05,-4.4130000e-05,149.2534400,1.970000e-03,-1.970000e-03,2.66200,0.05930,-0.05930,11111111111111111000000000000000
4917596,CONFIRMED,3.290114076,6.2330000e-06,-6.2330000e-06,133.1570900,1.680000e-03,-1.680000e-03,1.51510,0.05360,-0.05360,11111111111111111000000000000000
4743513,FALSE POSITIVE,2.086075752,1.3920000e-06,-1.3920000e-06,170.9656270,5.750000e-04,-5.750000e-04,2.26470,0.05200,-0.05200,11111111111111111000000000000000
11046458,CONFIRMED,3.311864148,3.5500000e-07,-3.5500000e-07,131.7427761,8.650000e-05,-8.650000e-05,1.40490,0.01390,-0.01390,11111101110111011000000000000000
9111849,CANDIDATE,63.073224100,2.8660000e-04,-2.8660000e-04,191.2532000,3.540000e-03,-3.540000e-03,5.39700,0.12200,-0.12200,11111111111111111000000000000000
7132798,CONFIRMED,2.422084188,4.8300000e-07,-4.8300000e-07,132.9400790,1.650000e-04,-1.650000e-04,2.56130,0.00828,-0.00828,11111111111111111000000000000000
3448130,CANDIDATE,78.546110600,4.2500000e-04,-4.2500000e-04,144.0687100,4.040000e-03,-4.040000e-03,8.68900,0.13100,-0.13100,11111111111111111000000000000000
9656252,CONFIRMED,16.923421260,5.9480000e-05,-5.9480000e-05,145.8140700,2.800000e-03,-2.800000e-03,4.18640,0.09040,-0.09040,00111111111111111000000000000000
6026438,CONFIRMED,5.476658010,1.3490000e-05,-1.3490000e-05,135.7043100,2.140000e-03,-2.140000e-03,2.54820,0.07020,-0.07020,11110111011101110000000000000000
9471268,CONFIRMED,4.580346161,7.0380000e-06,-7.0380000e-06,134.0754000,1.310000e-03,-1.310000e-03,2.09700,0.03840,-0.03840,11111111111111111000000000000000
9471268,CONFIRMED,2.248288213,2.6100000e-06,-2.6100000e-06,133.4258050,9.570000e-04,-9.570000e-04,2.03610,0.03110,-0.03110,11111111111111111000000000000000
9471268,CONFIRMED,6.766907590,1.4380000e-05,-1.4380000e-05,136.6163300,1.800000e-03,-1.800000e-03,1.70620,0.05330,-0.05330,11111111111111111000000000000000
10657406,CONFIRMED,34.173215600,1.2030000e-04,-1.2030000e-04,137.7886200,2.910000e-03,-2.910000e-03,4.76790,0.08140,-0.08140,11111111111111111000000000000000
5526527,CONFIRMED,16.736475500,1.3960000e-04,-1.3960000e-04,143.1360600,6.820000e-03,-6.820000e-03,2.15100,0.21200,-0.21200,11111111111111111000000000000000
5809954,FALSE POSITIVE,137.864588100,3.0450000e-04,-3.0450000e-04,172.8113000,1.720000e-03,-1.720000e-03,1.92200,0.10800,-0.10800,11111111111111111000000000000000
8766650,CONFIRMED,12.439294280,5.2670000e-05,-5.2670000e-05,136.3795200,3.620000e-03,-3.620000e-03,3.17600,0.10500,-0.10500,11111111111111111000000000000000
10328393,CONFIRMED,7.626354940,2.2020000e-05,-2.2020000e-05,136.0158500,2.370000e-03,-2.370000e-03,2.41680,0.07440,-0.07440,11111111111111111000000000000000
11773328,CANDIDATE,8.710442022,7.9060000e-06,-7.9060000e-06,134.6143760,7.790000e-04,-7.790000e-04,0.94250,0.03730,-0.03730,11111111111111111000000000000000
7094486,CONFIRMED,11.350106420,2.1630000e-05,-2.1630000e-05,134.0461200,1.650000e-03,-1.650000e-03,2.27920,0.05440,-0.05440,11111111111111111000000000000000
7289577,CANDIDATE,109.445059700,4.3400000e-04,-4.3400000e-04,197.9832000,2.850000e-03,-2.850000e-03,3.79200,0.10800,-0.10800,11111011101111111000000000000000
8543100,CONFIRMED,7.560522090,2.6360000e-05,-2.6360000e-05,134.4788900,2.700000e-03,-2.700000e-03,3.85730,0.07930,-0.07930,01111111111111111000000000000000
2693736,CONFIRMED,12.124017370,3.1970000e-05,-3.1970000e-05,134.9550000,2.370000e-03,-2.370000e-03,3.30910,0.06790,-0.06790,11111111111111111000000000000000
9412760,CONFIRMED,9.387406460,2.4540000e-05,-2.4540000e-05,137.3838300,2.100000e-03,-2.100000e-03,1.61650,0.06220,-0.06220,11111111111111111000000000000000
9412760,CONFIRMED,7.415564710,5.3570000e-05,-5.3570000e-05,137.8151200,6.130000e-03,-6.130000e-03,1.97300,0.19400,-0.19400,11111111111111111000000000000000
6026438,CONFIRMED,24.210197300,2.4610000e-04,-2.4610000e-04,141.4698000,7.670000e-03,-7.670000e-03,4.04600,0.28600,-0.28600,11110111011101110000000000000000
10663396,CONFIRMED,23.899007500,1.2810000e-04,-1.2810000e-04,151.3984700,4.310000e-03,-4.310000e-03,15.95500,0.12100,-0.12100,11001100110011001000000000000000
11457726,CONFIRMED,6.221611070,2.0490000e-05,-2.0490000e-05,131.9909400,2.530000e-03,-2.530000e-03,3.41170,0.07830,-0.07830,11111111111111111000000000000000
8956206,CONFIRMED,6.179985080,1.5530000e-05,-1.5530000e-05,132.7227800,2.070000e-03,-2.070000e-03,2.10940,0.06840,-0.06840,11111111111111111000000000000000
9649706,CONFIRMED,1.569066598,3.0570000e-06,-3.0570000e-06,133.0403200,1.710000e-03,-1.710000e-03,2.78030,0.04690,-0.04690,11111111111111111000000000000000
5856571,CONFIRMED,9.590685860,2.4950000e-05,-2.4950000e-05,132.6826400,2.050000e-03,-2.050000e-03,3.45200,0.07100,-0.07100,11110111011101110000000000000000
7765528,CONFIRMED,7.039329130,1.7470000e-05,-1.7470000e-05,133.8543300,2.000000e-03,-2.000000e-03,3.51400,0.22600,-0.22600,11111111111111111000000000000000
11760231,CONFIRMED,49.607577100,1.0000000e-04,-1.0000000e-04,138.4151700,1.700000e-03,-1.700000e-03,2.95750,0.05990,-0.05990,11111111111111111000000000000000
7779077,CANDIDATE,16.841833550,6.2390000e-05,-6.2390000e-05,137.9944300,3.120000e-03,-3.120000e-03,2.61940,0.09910,-0.09910,11111111111111111000000000000000
6046540,CONFIRMED,7.340714946,8.0500000e-07,-8.0500000e-07,134.3457036,9.210000e-05,-9.210000e-05,2.99870,0.01410,-0.01410,11111111111111111000000000000000
5706966,CONFIRMED,12.551110990,3.5280000e-05,-3.5280000e-05,137.2622600,2.300000e-03,-2.300000e-03,3.12930,0.07290,-0.07290,11111111111111111000000000000000
3762468,CONFIRMED,3.003879547,3.5810000e-06,-3.5810000e-06,134.7098740,9.910000e-04,-9.910000e-04,3.28480,0.05870,-0.05870,11111011101110111000000000000000
5706966,CONFIRMED,24.088417800,1.7630000e-04,-1.7630000e-04,134.4217800,5.040000e-03,-5.040000e-03,3.95200,0.14000,-0.14000,11111111111111111000000000000000
10130039,CONFIRMED,12.758000920,3.6870000e-05,-3.6870000e-05,133.9588800,2.540000e-03,-2.540000e-03,4.18280,0.07160,-0.07160,11111111111111111000000000000000
10130039,CONFIRMED,5.470333760,1.6590000e-05,-1.6590000e-05,131.4954800,2.420000e-03,-2.420000e-03,3.14410,0.07390,-0.07390,11111111111111111000000000000000
9518318,CONFIRMED,6.511123850,1.0510000e-05,-1.0510000e-05,131.7064600,1.390000e-03,-1.390000e-03,1.69190,0.03950,-0.03950,11111111111111111000000000000000
9518318,CONFIRMED,23.851633210,6.8210000e-05,-6.8210000e-05,147.6145600,2.470000e-03,-2.470000e-03,2.44530,0.06770,-0.06770,11111111111111111000000000000000
7273277,CONFIRMED,2.714078374,3.8650000e-06,-3.8650000e-06,133.7117900,1.160000e-03,-1.160000e-03,1.31150,0.04080,-0.04080,11111111111111111000000000000000
11769890,CONFIRMED,122.879954300,6.8070000e-04,-6.8070000e-04,165.4635600,4.380000e-03,-4.380000e-03,7.83500,0.15600,-0.15600,11111111111111111000000000000000
6862721,CANDIDATE,4.887531110,2.1740000e-05,-2.1740000e-05,132.7078300,3.680000e-03,-3.680000e-03,2.03400,0.11700,-0.11700,11111111111111111000000000000000
12301181,CONFIRMED,6.147283410,2.1460000e-05,-2.1460000e-05,134.8728900,2.800000e-03,-2.800000e-03,2.76450,0.07760,-0.07760,11111111111111111000000000000000
9279354,CANDIDATE,2.800111267,4.0140000e-06,-4.0140000e-06,132.0486500,1.210000e-03,-1.210000e-03,1.02370,0.04590,-0.04590,11111111111111111000000000000000
6774880,CONFIRMED,34.351133900,1.5120000e-04,-1.5120000e-04,134.1904600,3.430000e-03,-3.430000e-03,4.44080,0.09870,-0.09870,11111111111111111000000000000000
3937519,CONFIRMED,3.413036353,6.2600000e-07,-6.2600000e-07,132.4430540,1.510000e-04,-1.510000e-04,2.61366,0.00578,-0.00578,11111111111111111000000000000000
7449541,CONFIRMED,3.007250680,1.1440000e-05,-1.1440000e-05,131.9048400,3.120000e-03,-3.120000e-03,4.43020,0.08370,-0.08370,11111111111111111000000000000000
5080636,CONFIRMED,4.194496867,5.5870000e-06,-5.5870000e-06,134.1351100,1.140000e-03,-1.140000e-03,1.78070,0.03430,-0.03430,11110111011101110000000000000000
5080636,CANDIDATE,6.355856820,3.9200000e-05,-3.9200000e-05,137.4983700,4.810000e-03,-4.810000e-03,1.55000,0.18400,-0.18400,11110111011101110000000000000000
3338885,CONFIRMED,1.970340203,2.2760000e-06,-2.2760000e-06,131.9483890,9.600000e-04,-9.600000e-04,1.79010,0.03410,-0.03410,11111111111111111000000000000000
3338885,CANDIDATE,5.058213380,4.7380000e-06,-4.7380000e-06,135.7024540,7.870000e-04,-7.870000e-04,1.13200,0.11200,-0.11200,11111111111111111000000000000000
6776401,CONFIRMED,26.853236470,6.6910000e-05,-6.6910000e-05,143.3130300,2.030000e-03,-2.030000e-03,4.45570,0.06240,-0.06240,11111111111111111000000000000000
10130039,CONFIRMED,25.098508300,1.0200000e-04,-1.0200000e-04,145.5682900,3.330000e-03,-3.330000e-03,2.77270,0.09360,-0.09360,11111111111111111000000000000000
8226050,CONFIRMED,34.268574100,1.1320000e-04,-1.1320000e-04,147.0514300,2.680000e-03,-2.680000e-03,4.82510,0.08480,-0.08480,11111111111111111000000000000000
9965957,CONFIRMED,5.753215390,1.1840000e-05,-1.1840000e-05,136.7561700,1.530000e-03,-1.530000e-03,1.79480,0.04800,-0.04800,11111101110111011000000000000000
9704384,CONFIRMED,5.508606990,1.3610000e-05,-1.3610000e-05,132.2983000,1.930000e-03,-1.930000e-03,3.07880,0.05860,-0.05860,11111111111111111000000000000000
8426567,CONFIRMED,18.930551190,7.5490000e-05,-7.5490000e-05,143.2505800,3.160000e-03,-3.160000e-03,3.37200,0.10200,-0.10200,11111111111111111000000000000000
12508335,FALSE POSITIVE,42.943862580,1.7750000e-05,-1.7750000e-05,155.2065150,3.320000e-04,-3.320000e-04,3.75910,0.02080,-0.02080,11111111111111111000000000000000
10094670,CONFIRMED,22.064020000,8.0640000e-05,-8.0640000e-05,148.9199000,2.840000e-03,-2.840000e-03,4.10000,0.12800,-0.12800,11111101110111011000000000000000
8142942,CANDIDATE,5.756245244,5.3870000e-06,-5.3870000e-06,133.9034210,8.160000e-04,-8.160000e-04,1.07100,0.03210,-0.03210,11111111111111111000000000000000
8257205,CONFIRMED,148.460181900,7.8020000e-04,-7.8020000e-04,151.3868600,3.450000e-03,-3.450000e-03,5.49900,0.13900,-0.13900,11111111111111111000000000000000
9044228,CONFIRMED,0.934885365,9.1000000e-07,-9.1000000e-07,131.5806760,8.200000e-04,-8.200000e-04,1.40830,0.02770,-0.02770,11111111111111111000000000000000
7265298,CONFIRMED,25.762684600,1.3760000e-04,-1.3760000e-04,147.6963000,4.750000e-03,-4.750000e-03,6.90800,0.11800,-0.11800,00011111111111111000000000000000
